id,Sex,Length,Diameter,Height,Weight,Shucked Weight,Viscera Weight,Shell Weight,Age
12795,M,1.4625,1.15,0.425,29.09571475,12.927372,6.4920355,7.83863675,11.0
12796,I,1.1,0.85,0.3,12.48795475,4.80524025,2.50893075,3.40194,8.0
12797,I,0.85,0.625,0.2125,5.40057975,2.19708625,1.14815475,1.417475,6.0
12798,I,1.3125,1.125,0.375,22.736299,10.19164525,4.1106775,6.3786375,9.0
12799,F,1.6625,1.2875,0.4875,43.410852,18.12950525,10.3475675,10.81533425,10.0
12800,M,1.4375,1.175,0.4,27.68328675,12.79979925,7.0023265,7.49844275,10.0
12801,F,1.725,1.3625,0.45,43.02036625,18.0586315,10.87203325,10.9145575,11.0
12802,I,1.375,1.05,0.3125,22.1409595,9.62465525,4.06815325,6.23689,9.0
12803,M,1.3875,1.1375,0.375,26.54930675,10.16329575,5.8683465,7.5126175,10.0
12804,F,1.2375,0.9375,0.3625,16.68368075,5.88252125,3.47281375,4.9611625,12.0
12805,M,1.225,0.9625,0.3375,17.61921425,8.00873375,3.84135725,5.386405,8.0
12806,I,0.8375,0.625,0.1875,4.94698775,2.83495,1.077281,1.474174,6.0
12807,I,1.3,1.0,0.35,19.050864,9.2135875,4.422522,5.556502,9.0
12808,M,1.6375,1.2875,0.475,37.37881575,14.89766225,8.71747125,11.12717875,13.0
12809,F,1.4625,1.1,0.3625,29.5118295,12.927372,5.6982495,7.654365,13.0
12810,I,1.45,1.15,0.4125,33.92017675,14.69921575,7.24329725,9.4970825,16.0
12811,M,1.575,1.225,0.375,31.3828965,11.38232425,6.973977,8.1930055,9.0
12812,F,1.5,1.175,0.4125,32.36095425,14.5432935,6.123492,9.7805775,8.0
12813,I,1.3125,0.975,0.25,15.74814725,6.42116175,3.7137845,4.3941725,8.0
12814,F,1.1125,0.8875,0.3125,13.05494475,5.17378375,2.8632995,4.252425,12.0
12815,M,1.5,1.175,0.35,25.51455,12.2186345,6.05261825,6.80388,10.0
12816,M,1.525,1.175,0.3625,33.83512825,18.83824275,5.556502,7.5126175,9.0
12817,M,1.4875,1.1875,0.425,29.66775175,12.71475075,7.37087,8.9300925,11.0
12818,F,1.3375,1.025,0.4125,24.777463,8.60407325,5.386405,8.15048125,10.0
12819,F,1.125,0.8375,0.2875,13.62193475,5.71242425,3.33106625,4.1106775,9.0
12820,M,1.375,1.1125,0.375,24.93338525,10.87203325,4.8477645,7.2291225,9.0
12821,F,1.5375,1.175,0.4,26.308336,10.659412,5.11708475,7.7961125,11.0
12822,M,1.375,1.0625,0.35,23.7852305,6.9456275,4.86193925,7.7961125,20.0
12823,I,0.8625,0.7,0.225,6.30776375,2.65067825,1.48834875,1.871067,7.0
12824,F,1.3,1.0625,0.35,23.40251225,8.9867915,4.97533725,8.3631025,13.0
12825,F,1.4375,1.0875,0.35,24.607366,11.736693,4.86193925,5.953395,10.0
12826,F,1.4625,1.175,0.3875,27.54153925,15.77649675,5.25883225,6.7755305,11.0
12827,I,1.1,0.825,0.275,12.6722265,6.61960825,2.324659,3.21766825,7.0
12828,M,1.2875,0.975,0.3375,17.61921425,6.633783,4.8477645,5.2446575,12.0
12829,F,1.575,1.2125,0.4375,35.62114675,16.6411565,8.51902475,9.2135875,8.0
12830,M,1.625,1.325,0.4375,41.91473575,16.85377775,8.4765005,9.355335,22.0
12831,M,1.675,1.325,0.4625,43.02036625,19.37688325,8.57572375,11.3398,10.0
12832,F,1.425,1.0875,0.425,24.79163775,10.98543125,4.77689075,7.087375,9.0
12833,M,1.4,1.1,0.375,23.700182,9.979024,4.422522,7.7961125,9.0
12834,M,1.5625,1.2875,0.475,43.95589975,15.18115725,7.86698625,15.01106025,18.0
12835,I,1.375,1.1,0.425,24.79163775,10.77281,5.48562825,7.93786,11.0
12836,M,1.525,1.175,0.4125,30.74503275,15.97494325,6.78970525,6.80388,10.0
12837,I,1.325,1.0125,0.3125,17.7184375,8.53592,4.53592,4.69184225,9.0
12838,I,0.7875,0.575,0.175,4.40834725,1.77184375,0.963883,1.2757275,7.0
12839,I,1.0125,0.7875,0.25,9.7238785,4.53592,2.25378525,2.6932025,7.0
12840,I,1.325,1.0125,0.3125,18.07280625,7.78193775,3.98310475,5.953395,9.0
12841,F,1.3125,1.0125,0.3,17.7751365,7.24329725,2.7499015,5.2446575,11.0
12842,I,0.4375,0.325,0.125,0.8221355,0.283495,0.340194,0.2551455,5.0
12843,M,1.5625,1.1875,0.3625,33.46658475,14.18892475,7.427569,8.9300925,11.0
12844,I,0.475,0.3125,0.0875,0.66621325,0.21262125,0.1417475,0.1417475,4.0
12845,M,1.5125,1.1875,0.3875,26.54930675,12.20445975,5.216308,8.221355,14.0
12846,M,1.4125,1.075,0.3625,22.77882325,9.355335,3.98310475,6.973977,10.0
12847,M,1.35,1.025,0.3875,26.46425825,8.06543275,5.00368675,10.0640725,13.0
12848,I,1.25,0.95,0.3125,17.56251525,7.3992195,3.175144,5.2446575,8.0
12849,F,1.5375,1.1875,0.4125,30.0221205,14.4865945,6.2085405,8.80251975,9.0
12850,F,1.475,1.1625,0.4125,30.03629525,12.48795475,7.767763,7.5126175,9.0
12851,F,1.275,1.0,0.325,18.0019325,8.0796075,3.86970675,4.9611625,9.0
12852,I,1.425,1.1125,0.4,26.251637,10.87203325,6.76135575,7.7961125,9.0
12853,I,1.475,1.075,0.35,23.133192,12.00601325,5.5281525,6.80388,10.0
12854,M,1.1,0.85,0.275,12.7856245,4.8477645,2.4664065,5.216308,10.0
12855,I,0.325,0.25,0.075,0.3685435,0.12757275,0.0850485,0.113398,4.0
12856,M,1.525,1.1625,0.3875,26.7902775,11.6516445,5.74077375,8.3631025,12.0
12857,I,1.55,1.2,0.3625,30.85843075,15.01106025,6.22271525,6.6621325,9.0
12858,I,0.975,0.75,0.2375,7.04485075,3.798833,1.63009625,2.26796,7.0
12859,M,1.475,1.1375,0.3625,27.5840635,11.0846545,6.13766675,7.7961125,9.0
12860,I,0.9125,0.675,0.2,5.88252125,2.96252275,1.17650425,1.984465,6.0
12861,M,1.5875,1.2625,0.4,35.98969025,16.48523425,6.690482,10.02154825,10.0
12862,F,1.5875,1.25,0.425,37.42134,15.30873,8.77417025,9.015141,9.0
12863,M,1.425,1.1375,0.4125,30.1355185,15.025235,6.93145275,7.5126175,10.0
12864,M,1.55,1.2,0.35,33.8776525,14.685041,8.221355,8.66077225,10.0
12865,I,1.1375,0.8875,0.3125,12.54465375,5.82582225,2.778251,3.35941575,7.0
12866,F,1.525,1.225,0.4125,31.75144,14.18892475,7.52679225,9.07184,11.0
12867,M,1.3125,1.0,0.3375,20.0430965,9.90815025,4.01145425,5.10291,9.0
12868,M,1.3125,1.05,0.325,20.1564945,8.221355,4.01145425,5.8116475,9.0
12869,I,1.075,0.8125,0.275,10.73028575,4.309124,2.11203775,2.83495,8.0
12870,I,1.0125,0.775,0.225,9.82310175,4.01145425,1.97029025,2.4097075,7.0
12871,F,1.2625,1.025,0.375,19.97222275,8.06543275,4.4508715,5.216308,11.0
12872,I,0.8625,0.65,0.2,5.443104,2.7499015,1.190679,1.814368,6.0
12873,F,1.3,0.975,0.4,18.257078,7.15824875,4.29494925,5.2446575,9.0
12874,F,1.4875,1.15,0.4,24.9192105,9.11436425,5.613201,7.37087,12.0
12875,M,1.5625,1.2375,0.4375,36.570855,16.62698175,8.561549,9.922325,15.0
12876,M,1.175,0.925,0.3,14.64251675,6.293589,3.35941575,4.252425,7.0
12877,F,1.55,1.225,0.3875,32.6869735,15.1102835,7.7394135,8.12213175,10.0
12878,M,1.5625,1.175,0.375,31.127751,14.64251675,7.9095105,7.93786,10.0
12879,I,1.075,0.85,0.2875,12.48795475,5.28718175,2.36718325,3.5436875,8.0
12880,F,1.6375,1.25,0.4875,46.13881125,22.80717275,10.19164525,12.8990225,11.0
12881,M,1.775,1.45,0.4875,52.34735175,27.21552,10.53183925,12.85649825,10.0
12882,F,1.6125,1.275,0.4375,43.02036625,18.83824275,8.57572375,11.7650425,11.0
12883,I,1.1625,0.875,0.275,13.1258185,5.82582225,2.8066005,4.1106775,7.0
12884,I,0.675,0.4875,0.15,2.608154,0.97805775,0.66621325,0.850485,5.0
12885,M,1.55,1.175,0.4125,31.6096925,11.77921725,6.010094,8.50485,10.0
12886,F,1.5625,1.2125,0.45,38.20095125,13.60776,7.257472,11.24057675,11.0
12887,I,1.125,0.825,0.25,11.623295,5.0745605,2.8066005,2.948348,7.0
12888,M,1.45,1.15,0.4375,31.19862475,14.061352,7.24329725,8.3631025,9.0
12889,F,1.5875,1.2375,0.5,38.215126,16.896302,8.83086925,11.056305,9.0
12890,M,1.3125,0.9375,0.3,13.8062065,5.74077375,3.01922175,4.53592,9.0
12891,F,1.575,1.2125,0.4375,38.215126,13.73533275,9.59630575,16.0174675,15.0
12892,M,1.25,0.975,0.3125,16.42853525,8.32057825,3.855532,4.55009475,9.0
12893,I,1.2125,0.9375,0.3125,16.76872925,6.860579,3.89805625,5.2446575,11.0
12894,M,1.25,0.9375,0.3,18.937466,8.4765005,4.3941725,5.6699,8.0
12895,F,1.5625,1.2875,0.4375,37.32211675,18.0586315,6.90310325,10.77281,12.0
12896,M,1.4375,1.1625,0.3625,25.51455,9.979024,3.685435,6.80388,16.0
12897,M,1.6375,1.4,0.5125,36.38658325,16.11669075,8.4198015,11.7650425,13.0
12898,I,1.225,0.975,0.375,15.66309875,5.613201,3.92640575,4.9611625,14.0
12899,M,1.45,1.125,0.3375,22.75047375,9.73805325,5.42892925,6.0951425,8.0
12900,M,1.6,1.25,0.4125,36.7126025,16.839603,8.4198015,10.0640725,11.0
12901,I,1.3,0.9875,0.3125,17.7751365,8.03708325,3.04757125,4.819415,8.0
12902,M,1.3875,1.1,0.4,24.040376,12.0485375,4.86193925,6.80388,9.0
12903,I,1.1,0.825,0.2625,10.41844125,4.5075705,2.0695135,3.40194,6.0
12904,F,1.3625,1.05,0.3375,19.901349,8.6465975,4.43669675,6.23689,10.0
12905,I,1.275,0.9375,0.35,19.1926115,7.78193775,4.01145425,5.2446575,8.0
12906,I,1.25,1.0125,0.35,18.4555245,7.93786,4.43669675,5.8116475,10.0
12907,M,1.2125,0.9125,0.3,20.87940675,9.2702865,4.5075705,4.9611625,7.0
12908,M,1.2125,0.9125,0.325,17.4349425,8.60407325,3.72795925,4.819415,8.0
12909,F,1.4125,1.075,0.3375,24.7491135,7.98038425,5.556502,7.93786,13.0
12910,I,0.675,0.4875,0.1875,3.005047,1.31825175,0.510291,0.793786,7.0
12911,M,1.3125,1.025,0.3625,23.51591025,9.28446125,4.89028875,6.747181,14.0
12912,I,0.9625,0.7375,0.2375,7.72523875,2.721552,1.23320325,2.26796,6.0
12913,M,1.6125,1.3125,0.3625,34.9549335,15.592225,6.90310325,8.6465975,10.0
12914,F,1.375,1.1,0.375,24.84833675,9.82310175,5.1879585,7.7961125,15.0
12915,M,1.1875,0.925,0.2875,14.04717725,5.74077375,2.721552,4.819415,14.0
12916,F,1.4,1.1125,0.4,27.68328675,13.08329425,6.2652395,7.5126175,9.0
12917,I,1.175,0.9375,0.2875,15.74814725,6.066793,3.061746,5.0178615,8.0
12918,M,1.3,1.0125,0.375,23.85610425,11.43902325,4.63514325,6.4920355,9.0
12919,M,1.4,1.0625,0.3625,21.70154225,8.77417025,5.03203625,7.087375,10.0
12920,M,1.3125,1.0,0.325,18.597272,8.334753,4.72019175,5.953395,9.0
12921,F,1.3125,1.025,0.3125,23.189891,11.5382465,4.63514325,5.2446575,9.0
12922,I,0.8125,0.575,0.2125,4.422522,1.91359125,0.9355335,1.2757275,5.0
12923,M,1.25,0.925,0.3125,15.422128,7.654365,2.6932025,4.3941725,7.0
12924,M,1.5,1.1875,0.4,30.51823675,13.79203175,7.0023265,7.654365,11.0
12925,F,1.5125,1.2375,0.4125,35.72037,13.60776,7.824462,9.7805775,19.0
12926,M,1.375,1.1,0.3,24.8625115,13.42348825,4.3941725,6.80388,9.0
12927,M,1.5625,1.2125,0.4375,35.3518265,17.08057375,6.76135575,9.7805775,14.0
12928,M,1.55,1.25,0.5125,34.5013415,12.40290625,5.386405,11.056305,18.0
12929,F,1.3875,1.0875,0.375,20.921931,9.355335,4.2807745,6.3786375,9.0
12930,M,1.425,1.0875,0.375,20.41164,9.87980075,4.422522,6.19436575,9.0
12931,M,1.8,1.4125,0.5375,49.384829,21.67319275,9.015141,16.8679525,12.0
12932,F,1.4625,1.175,0.425,28.36367475,9.865626,6.90310325,8.9300925,15.0
12933,F,1.3625,1.0625,0.35,24.08290025,8.561549,6.19436575,7.2291225,10.0
12934,M,1.3,1.025,0.325,20.08562075,7.47009325,4.01145425,5.8116475,11.0
12935,I,1.175,0.9125,0.3,14.2030995,6.633783,3.2601925,4.53592,8.0
12936,F,1.5,1.175,0.5,39.70347475,12.28950825,7.824462,11.1980525,16.0
12937,I,1.2625,1.0,0.3375,17.08057375,8.8733935,3.64291075,4.082328,8.0
12938,F,1.7375,1.35,0.475,43.6298805,17.33571925,11.056305,12.190285,11.0
12939,I,1.1,0.8125,0.2625,10.375917,4.18155125,2.097863,3.40194,7.0
12940,M,1.5125,1.175,0.375,26.2799865,10.8011595,5.2446575,7.83863675,9.0
12941,M,1.675,1.2875,0.4,37.23706825,19.06503875,7.75358825,7.5126175,10.0
12942,M,1.0,0.8125,0.2375,8.50485,3.27436725,1.63009625,2.83495,9.0
12943,F,1.425,1.125,0.3625,24.6357155,10.44679075,5.51397775,7.087375,9.0
12944,I,1.3125,1.0,0.2875,17.463292,7.3992195,4.5075705,4.9611625,9.0
12945,M,1.25,0.975,0.35,16.82542825,5.6699,3.7137845,5.953395,15.0
12946,M,1.4,1.1,0.35,24.22464775,11.1413535,4.53592,7.37087,8.0
12947,F,1.5375,1.2625,0.45,37.18036925,15.705623,7.24329725,9.7805775,10.0
12948,I,0.6875,0.5,0.1625,2.608154,1.1056305,0.52446575,0.7654365,8.0
12949,M,1.6,1.3125,0.3375,32.488527,14.7133905,7.881161,7.654365,9.0
12950,M,1.3625,0.9625,0.3375,22.4244545,10.546014,4.819415,5.386405,9.0
12951,M,1.6375,1.3,0.5,38.11590275,13.834556,8.2497045,12.3320325,16.0
12952,I,0.55,0.4125,0.175,1.28990225,0.60951425,0.340194,0.4252425,4.0
12953,M,1.4625,1.1625,0.375,24.5790165,10.149121,5.85417175,7.654365,10.0
12954,M,1.625,1.2625,0.4625,39.2073585,20.97863,8.40562675,11.4815475,9.0
12955,F,1.7375,1.4,0.45,50.22113925,20.2131935,10.149121,12.3887315,13.0
12956,F,1.55,1.1625,0.4,36.61337925,17.93105875,8.66077225,8.9300925,11.0
12957,I,1.0,0.775,0.25,9.525432,3.78465825,2.154562,2.28213475,7.0
12958,F,1.3,1.0,0.3625,18.24290325,7.7961125,4.6209685,5.953395,9.0
12959,I,0.825,0.6375,0.1875,5.42892925,2.154562,1.03475675,1.5592225,7.0
12960,M,1.525,1.2,0.375,33.40988575,17.67591325,6.13766675,8.3631025,10.0
12961,M,1.1875,0.9375,0.3125,15.43630275,7.81028725,2.36718325,4.1106775,9.0
12962,F,1.525,1.2375,0.4,32.61609975,12.40290625,7.257472,9.63883,11.0
12963,I,0.9375,0.7,0.25,6.30776375,2.67902775,1.247378,2.1262125,7.0
12964,M,0.9875,0.7375,0.25,8.0229085,3.6570855,1.77184375,2.4097075,12.0
12965,F,1.5625,1.2125,0.4375,36.0322145,17.10892325,7.38504475,9.355335,9.0
12966,M,1.3875,1.1,0.375,29.7386255,13.79203175,6.3219385,7.087375,10.0
12967,F,1.925,1.5125,0.4875,72.4329725,30.34813975,13.437663,17.0097,11.0
12968,M,1.7125,1.35,0.45,43.1762885,19.7029025,10.16329575,13.4660125,13.0
12969,M,1.7375,1.375,0.55,53.410458,26.09571475,9.76640275,13.097469,11.0
12970,I,1.35,1.0875,0.35,19.8163005,10.77281,4.52174525,5.0178615,8.0
12971,I,0.7375,0.575,0.1875,3.6003865,1.13398,0.89300925,1.13398,5.0
12972,I,1.0625,0.775,0.2625,10.27669375,4.8477645,2.53728025,2.83495,7.0
12973,M,1.5,1.1875,0.375,28.02348075,12.94154675,5.14543425,9.7805775,14.0
12974,M,1.525,1.175,0.4125,33.26813825,14.04717725,7.200773,8.788345,13.0
12975,I,1.6125,1.2875,0.425,33.29648775,13.70698325,7.711064,11.1980525,14.0
12976,F,1.5125,1.175,0.3875,28.08017975,13.02659525,6.64795775,7.93786,12.0
12977,M,1.5625,1.2125,0.4125,34.529691,17.4349425,8.1930055,9.7805775,11.0
12978,F,1.5625,1.2,0.4,33.57998275,15.762322,7.66853975,8.788345,9.0
12979,I,1.375,1.075,0.375,22.1976585,8.15048125,4.706017,7.087375,14.0
12980,F,1.4375,1.125,0.35,25.67047225,10.262519,6.19436575,7.7961125,11.0
12981,M,1.6,1.275,0.5,41.39027,18.92329125,8.43397625,14.3164975,12.0
12982,F,1.4875,1.1625,0.375,29.937072,11.94931425,7.01650125,8.901743,13.0
12983,F,1.5375,1.225,0.425,34.6147395,13.6928085,5.5281525,9.36950975,17.0
12984,F,1.6625,1.3125,0.5,44.80638475,16.71203025,10.2908685,12.3320325,11.0
12985,F,1.375,1.0625,0.35,23.7852305,9.07184,5.40057975,6.747181,10.0
12986,F,1.2125,0.925,0.325,18.653971,8.6465975,4.139027,4.5642695,9.0
12987,F,1.625,1.225,0.375,34.0194,15.46465225,6.4353365,9.19941275,11.0
12988,F,1.6375,1.3125,0.475,38.82464025,17.293195,9.015141,11.056305,10.0
12989,I,1.4375,1.0625,0.35,23.926978,11.15552825,5.783298,6.520385,9.0
12990,F,1.575,1.275,0.475,42.013959,14.231449,8.391452,11.623295,18.0
12991,I,1.0,0.75,0.225,7.10154975,3.005047,1.7293195,2.26796,8.0
12992,M,1.2375,0.95,0.2875,14.3731965,6.123492,2.96252275,3.8271825,10.0
12993,F,1.4,1.1,0.375,24.76328825,10.4042665,5.3013565,7.37087,14.0
12994,M,1.425,1.1,0.3625,24.6924145,9.90815025,6.19436575,7.087375,10.0
12995,F,1.6625,1.275,0.45,45.302501,17.123098,10.1207715,12.6155275,12.0
12996,I,1.3125,0.9625,0.3125,15.5071765,6.293589,3.38776525,4.819415,8.0
12997,F,1.275,0.9875,0.3125,18.07280625,8.674947,3.78465825,4.989512,8.0
12998,I,1.6,1.25,0.425,29.44095575,12.587178,6.4353365,9.7805775,13.0
12999,I,1.025,0.7625,0.225,10.77281,4.52174525,2.22543575,2.721552,7.0
13000,I,1.15,0.9125,0.25,15.66309875,7.6260155,2.9766975,3.9972795,8.0
13001,F,1.55,1.1625,0.4,31.581343,14.5432935,6.76135575,8.9300925,10.0
13002,F,1.4375,1.125,0.425,29.937072,9.82310175,6.13766675,8.50485,19.0
13003,F,1.425,1.2125,0.3875,29.993771,11.75086775,7.66853975,8.50485,12.0
13004,M,1.4625,1.125,0.4,25.741346,9.25611175,6.59125875,7.2291225,13.0
13005,M,1.475,1.1375,0.4125,29.24250925,12.47378,6.917278,8.334753,16.0
13006,F,1.5875,1.3125,0.4375,36.7693015,14.67086625,8.0229085,13.4660125,12.0
13007,I,1.15,0.9125,0.225,11.7650425,4.6209685,2.70737725,3.2601925,7.0
13008,F,1.475,1.1875,0.45,31.18445,13.79203175,7.98038425,8.0796075,11.0
13009,F,1.5125,1.1875,0.4,33.3673615,13.11164375,6.80388,9.7805775,20.0
13010,F,1.5,1.125,0.4,26.32251075,11.3398,5.556502,8.50485,15.0
13011,F,1.4,1.075,0.35,23.09066775,11.8784405,5.556502,6.123492,10.0
13012,I,1.2,0.8875,0.2625,14.004653,6.7755305,3.3168915,3.96893,8.0
13013,F,1.575,1.2,0.4375,34.40211825,14.92601175,8.51902475,8.50485,10.0
13014,M,1.4375,1.1375,0.4,29.01571325,10.0073735,7.75358825,8.50485,16.0
13015,M,1.225,0.9375,0.2875,15.43630275,7.314171,2.93417325,4.3941725,8.0
13016,I,1.2625,0.95,0.35,17.0380495,7.78193775,4.35164825,5.386405,9.0
13017,M,1.55,1.25,0.525,42.2124055,16.329312,8.85921875,11.056305,12.0
13018,I,1.2375,0.95,0.3125,16.5277585,7.6827145,3.3735905,4.9611625,7.0
13019,M,1.275,1.025,0.3125,18.313777,8.1930055,4.3374735,5.953395,10.0
13020,I,1.075,0.8125,0.25,9.015141,4.3374735,2.08368825,2.67902775,7.0
13021,F,1.375,1.0875,0.4,25.27357925,9.468733,4.8477645,7.087375,12.0
13022,F,1.6,1.2625,0.375,32.545226,15.52135125,7.3425205,8.221355,9.0
13023,M,1.1625,0.9375,0.3,19.9863975,6.90310325,4.309124,5.386405,8.0
13024,F,1.2125,0.8875,0.3125,15.03940975,6.81805475,3.9405805,4.32329875,9.0
13025,M,1.3375,1.05,0.35,23.09066775,10.73028575,4.9611625,5.57067675,8.0
13026,F,1.575,1.225,0.4,33.35318675,14.2030995,7.767763,8.9300925,11.0
13027,F,1.625,1.3625,0.4625,49.45570275,17.13727275,6.90310325,13.60776,15.0
13028,I,1.0,0.675,0.2375,6.7188315,3.345241,2.0128145,2.26796,7.0
13029,M,1.2125,0.9875,0.3375,19.447757,9.6671795,3.7137845,6.23689,13.0
13030,F,1.4375,1.15,0.35,27.555714,12.1619355,6.08096775,7.37087,10.0
13031,F,1.2875,0.9625,0.3125,18.71067,8.63242275,4.5642695,5.386405,10.0
13032,M,1.425,1.1125,0.3875,24.720764,9.8372765,5.17378375,6.9456275,18.0
13033,M,1.375,1.1125,0.3625,26.2799865,8.561549,5.11708475,7.5126175,21.0
13034,M,1.6875,1.3125,0.4875,45.5576465,19.06503875,8.0229085,11.623295,13.0
13035,I,0.9375,0.6625,0.2125,6.3219385,2.83495,1.51669825,1.984465,6.0
13036,M,1.5,1.1375,0.3625,24.040376,10.092422,4.77689075,7.6260155,8.0
13037,I,0.9125,0.675,0.2,5.1879585,2.211261,1.31825175,1.984465,6.0
13038,M,1.425,1.1125,0.375,24.67823975,11.5382465,4.649318,6.0384435,10.0
13039,I,0.8625,0.6375,0.225,6.13766675,2.7499015,1.0489315,1.8427175,6.0
13040,I,1.1,0.9125,0.3125,14.628342,6.066793,3.4869885,4.1106775,8.0
13041,F,1.45,1.15,0.425,28.8314415,11.283101,5.386405,7.7961125,9.0
13042,F,1.3,0.975,0.3625,18.27125275,6.6054335,4.5642695,5.2446575,14.0
13043,I,0.6375,0.45,0.175,2.99087225,12.020188,0.510291,0.7087375,6.0
13044,F,1.4375,1.125,0.3625,26.0531905,10.8011595,5.1312595,8.221355,10.0
13045,F,1.0875,0.8375,0.3,11.8217415,5.443104,2.6932025,3.685435,7.0
13046,M,1.6,1.25,0.45,36.61337925,16.612807,8.51902475,10.489315,9.0
13047,M,1.65,1.3125,0.4625,36.457457,13.93377925,8.43397625,10.0073735,14.0
13048,M,1.2625,0.9625,0.3125,16.31513725,6.9456275,3.3735905,4.9611625,9.0
13049,M,1.5375,1.125,0.4125,33.8776525,14.35902175,7.27164675,8.391452,11.0
13050,I,1.0625,0.7625,0.225,8.901743,3.92640575,1.7293195,2.26796,7.0
13051,F,1.4125,1.075,0.325,27.1304715,9.7805775,5.88252125,9.7805775,17.0
13052,M,1.375,1.05,0.3625,23.45921125,10.13494625,5.386405,5.386405,10.0
13053,M,1.4875,1.1625,0.375,29.49765475,11.9918385,6.2085405,8.221355,13.0
13054,M,1.125,0.875,0.3125,13.39513875,5.74077375,2.5231055,4.1106775,13.0
13055,F,1.3125,1.0,0.325,17.76096175,7.3992195,4.0539785,5.0178615,9.0
13056,F,1.55,1.2125,0.45,36.3724085,17.81766075,7.24329725,9.1568885,12.0
13057,F,1.65,1.2625,0.425,39.19318375,19.0225145,8.0229085,10.489315,11.0
13058,M,1.6375,1.3125,0.4875,40.78075575,16.5844575,9.9506745,11.1980525,13.0
13059,F,0.9625,0.7125,0.2,6.577084,2.42388225,1.43164975,1.984465,10.0
13060,I,1.175,0.9125,0.275,12.74310025,5.10291,2.948348,4.252425,8.0
13061,I,0.775,0.5625,0.2,4.29494925,1.6159215,1.03475675,1.2757275,7.0
13062,I,1.2125,0.8875,0.3,15.09610875,7.6827145,3.118445,4.1106775,8.0
13063,I,1.3125,1.0,0.3375,19.17843675,9.07184,3.9405805,5.10291,8.0
13064,F,1.6125,1.2625,0.4375,36.61337925,17.8885345,8.29222875,10.3475675,9.0
13065,I,1.375,1.0375,0.35,20.638436,9.07184,4.32329875,6.23689,9.0
13066,F,1.675,1.3,0.475,38.82464025,17.27902025,9.525432,10.61688775,11.0
13067,M,1.125,0.8375,0.3,11.97766375,5.37223025,2.8066005,3.2601925,8.0
13068,I,1.225,0.95,0.3125,15.932419,7.8528115,3.81300775,4.6776675,8.0
13069,I,1.6375,1.2875,0.3375,38.51279575,17.02387475,8.29222875,10.3475675,13.0
13070,M,1.6125,1.2625,0.425,37.23706825,16.45688475,7.427569,11.623295,18.0
13071,M,1.5125,1.1375,0.375,30.43318825,13.834556,6.3219385,7.7961125,8.0
13072,I,1.2,0.9625,0.3375,16.68368075,7.66853975,3.1467945,4.6776675,8.0
13073,M,1.625,1.3125,0.4125,35.096681,14.911837,8.391452,9.07184,11.0
13074,M,1.2,0.8875,0.3,14.004653,5.4147545,3.33106625,4.762716,11.0
13075,M,1.725,1.375,0.525,54.0624965,19.7029025,10.24834425,13.04077,15.0
13076,F,1.2625,1.0625,0.4,17.123098,6.123492,4.60679375,5.953395,10.0
13077,M,1.5125,1.2125,0.4,29.24250925,12.417081,6.30776375,8.3631025,9.0
13078,F,1.7,1.3625,0.475,44.395317,24.6924145,9.8372765,11.1980525,11.0
13079,M,1.6125,1.2875,0.425,35.3518265,16.726205,7.711064,10.489315,10.0
13080,F,1.275,1.0125,0.3125,19.85882475,8.674947,4.89028875,5.6699,8.0
13081,M,1.6375,1.275,0.4,34.06192425,16.76872925,6.6054335,7.5126175,10.0
13082,M,1.6,1.275,0.45,42.2124055,14.911837,8.43397625,11.056305,19.0
13083,M,1.4875,1.1625,0.4,33.8776525,13.27941425,6.10931725,8.66077225,12.0
13084,I,0.6875,0.5,0.1375,2.50893075,1.13398,0.5953395,0.850485,5.0
13085,I,1.1,0.8125,0.2625,11.80756675,3.798833,2.33883375,5.216308,7.0
13086,M,1.525,1.225,0.375,31.65221675,11.5382465,6.633783,8.9300925,13.0
13087,F,1.525,1.2125,0.4125,31.70891575,13.2959155,7.32834575,8.68912175,9.0
13088,M,1.525,1.175,0.4125,32.41765325,14.69921575,6.13766675,8.278054,10.0
13089,I,0.875,0.6375,0.2,7.98038425,3.47281375,1.63009625,1.7860185,7.0
13090,I,0.925,0.6875,0.2375,7.9662095,3.061746,1.70097,1.984465,5.0
13091,I,1.1,0.85,0.2625,12.984071,5.37223025,2.494756,3.685435,8.0
13092,M,1.575,1.275,0.4125,36.457457,16.9246515,8.3631025,10.6310625,15.0
13093,M,1.2875,1.0,0.3125,20.19901875,7.3992195,4.195726,5.953395,14.0
13094,F,1.45,1.1375,0.4125,36.2384285,14.10387625,7.98038425,9.19941275,9.0
13095,M,1.5125,1.175,0.4,33.12639075,17.08057375,6.463686,7.37087,11.0
13096,I,0.8875,0.675,0.1875,5.896696,2.31048425,1.48834875,1.871067,6.0
13097,I,0.525,0.375,0.125,1.09145575,0.43941725,0.24097075,0.283495,6.0
13098,I,1.4375,1.1125,0.35,26.988724,11.8784405,6.917278,7.37087,11.0
13099,F,1.85,1.425,0.5125,57.606184,24.73493875,13.60776,13.7495075,11.0
13100,M,1.525,1.15,0.475,29.1149365,14.0330025,6.08096775,8.788345,10.0
13101,I,0.5375,0.375,0.125,1.190679,0.52446575,0.35436875,0.4252425,3.0
13102,I,1.1875,0.8875,0.275,13.36678925,5.28718175,2.5798045,4.252425,8.0
